	_id	topicCategory
58275	pmid32505756	Treatment
58276	pmid32505755	Treatment
58277	pmid32505723	Treatment
58278	pmid32505722	Treatment
58279	pmid32505652	Treatment
58280	pmid32505474	Treatment
58281	pmid32505466	Treatment
58282	pmid32505362	Treatment
58283	pmid32505331	Treatment
58284	pmid32505245	Treatment
58285	pmid32505227	Treatment
58286	pmid32505217	Treatment
58287	pmid32505186	Treatment
58288	pmid32505076	Treatment
58289	pmid32505075	Treatment
58290	pmid32505073	Treatment
58291	pmid32505072	Treatment
58292	pmid32505070	Treatment
58293	pmid32505069	Treatment
58294	pmid32505068	Treatment
58295	pmid32505067	Treatment
58296	pmid32505066	Treatment
58297	pmid32504927	Treatment
58298	pmid32504925	Treatment
58299	pmid32504923	Treatment
58300	pmid32504757	Treatment
58301	pmid32504754	Treatment
58302	pmid32504751	Treatment
58303	pmid32504747	Treatment
58304	pmid32504741	Treatment
58305	pmid32504739	Treatment
58306	pmid32504736	Treatment
58307	pmid32504637	Treatment
58308	pmid32504543	Treatment
58309	pmid32504532	Treatment
58310	pmid32504450	Treatment
58311	pmid32504449	Treatment
58312	pmid32504360	Treatment
58313	pmid32504266	Treatment
58314	pmid32504198	Treatment
58315	pmid32504106	Treatment
58316	pmid32504060	Treatment
58317	pmid32504046	Treatment
58318	pmid32503877	Treatment
58319	pmid32503874	Treatment
58320	pmid32503857	Treatment
58321	pmid32503855	Treatment
58322	pmid32503838	Treatment
58323	pmid32503824	Treatment
58324	pmid32503821	Treatment
58325	pmid32503820	Treatment
58326	pmid32503817	Treatment
58327	pmid32503816	Treatment
58328	pmid32503815	Treatment
58329	pmid32503814	Treatment
58330	pmid32503812	Treatment
58331	pmid32503801	Treatment
58332	pmid32503800	Treatment
58333	pmid32503680	Treatment
58334	pmid32503668	Treatment
58335	pmid32503663	Treatment
58336	pmid32503662	Treatment
58337	pmid32503659	Treatment
58338	pmid32503657	Treatment
58339	pmid32503621	Treatment
58340	pmid32503620	Treatment
58341	pmid32503602	Treatment
58342	pmid32503590	Treatment
58343	pmid32503382	Treatment
58344	pmid32503180	Treatment
58345	pmid32503076	Treatment
58346	pmid32502901	Treatment
58347	pmid32502882	Treatment
58348	pmid32502707	Treatment
58349	pmid32502659	Treatment
58350	pmid32502594	Treatment
58351	pmid32502542	Treatment
58352	pmid32502522	Treatment
58353	pmid32502510	Treatment
58354	pmid32502509	Treatment
58355	pmid32502485	Treatment
58356	pmid32502247	Treatment
58357	pmid32502134	Treatment
58358	pmid32502117	Treatment
58359	pmid32502097	Treatment
58360	pmid32502096	Treatment
58361	pmid32502008	Treatment
58362	pmid32501972	Treatment
58363	pmid32501810	Treatment
58364	pmid32501756	Treatment
58365	pmid32501731	Treatment
58366	pmid32501634	Treatment
58367	pmid32501607	Treatment
58368	pmid32501576	Treatment
58369	pmid32501538	Treatment
58370	pmid32501513	Treatment
58371	pmid32501511	Treatment
58372	pmid32501489	Treatment
58373	pmid32501480	Treatment
58374	pmid32501477	Treatment
58375	pmid32501455	Treatment
58376	pmid32501454	Treatment
58377	pmid32501427	Treatment
58378	pmid32501397	Treatment
58379	pmid32501367	Treatment
58380	pmid32501293	Treatment
58381	pmid32501190	Treatment
58382	pmid32501145	Treatment
58383	pmid32501133	Treatment
58384	pmid32500928	Treatment
58385	pmid32500858	Treatment
58386	pmid32500854	Treatment
58387	pmid32500793	Treatment
58388	pmid32500721	Treatment
58389	pmid32500700	Treatment
58390	pmid32500556	Treatment
58391	pmid32500504	Treatment
58392	pmid32500409	Treatment
58393	pmid32500379	Treatment
58394	pmid32499988	Treatment
58395	pmid32499983	Treatment
58396	pmid32499922	Treatment
58397	pmid32499832	Treatment
58398	pmid32499636	Treatment
58399	pmid32499538	Treatment
58400	pmid32499448	Treatment
58401	pmid32499314	Treatment
58402	pmid32499303	Treatment
58403	pmid32499236	Treatment
58404	pmid32499172	Treatment
58405	pmid32499154	Treatment
58406	pmid32499129	Treatment
58407	pmid32498938	Treatment
58408	pmid32498762	Treatment
58409	pmid32498696	Treatment
58410	pmid32498691	Treatment
58411	pmid32498689	Treatment
58412	pmid32498686	Treatment
58413	pmid32498413	Treatment
58414	pmid32498376	Treatment
58415	pmid32498262	Treatment
58416	pmid32498135	Treatment
58417	pmid32498097	Treatment
58418	pmid32498078	Treatment
58419	pmid32498076	Treatment
58420	pmid32498065	Treatment
58421	pmid32498009	Treatment
58422	pmid32498007	Treatment
58423	pmid32497913	Treatment
58424	pmid32497811	Treatment
58425	pmid32497778	Treatment
58426	pmid32497750	Treatment
58427	pmid32497749	Treatment
58428	pmid32497632	Treatment
58429	pmid32497535	Treatment
58430	pmid32497323	Treatment
58431	pmid32497297	Treatment
58432	pmid32497290	Treatment
58433	pmid32497288	Treatment
58434	pmid32497257	Treatment
58435	pmid32497196	Treatment
58436	pmid32497191	Treatment
58437	pmid32497168	Treatment
58438	pmid32497149	Treatment
58439	pmid32496926	Treatment
58440	pmid32496872	Treatment
58441	pmid32496734	Treatment
58442	pmid32496587	Treatment
58443	pmid32496506	Treatment
58444	pmid32496442	Treatment
58445	pmid32496422	Treatment
58446	pmid32496364	Treatment
58447	pmid32496357	Treatment
58448	pmid32496340	Treatment
58449	pmid32496252	Treatment
58450	pmid32496241	Treatment
58451	pmid32496239	Treatment
58452	pmid32496238	Treatment
58453	pmid32496210	Treatment
58454	pmid32496122	Treatment
58455	pmid32496012	Treatment
58456	pmid32495979	Treatment
58457	pmid32495940	Treatment
58458	pmid32495921	Treatment
58459	pmid32495918	Treatment
58460	pmid32495917	Treatment
58461	pmid32495848	Treatment
58462	pmid32495654	Treatment
58463	pmid32495582	Treatment
58464	pmid32495580	Treatment
58465	pmid32495579	Treatment
58466	pmid32495578	Treatment
58467	pmid32495577	Treatment
58468	pmid32495576	Treatment
58469	pmid32495575	Treatment
58470	pmid32495574	Treatment
58471	pmid32495445	Treatment
58472	pmid32495372	Treatment
58473	pmid32495323	Treatment
58474	pmid32495299	Treatment
58475	pmid32495226	Treatment
58476	pmid32495219	Treatment
58477	pmid32495148	Treatment
58478	pmid32495027	Treatment
58479	pmid32494931	Treatment
58480	pmid32494896	Treatment
58481	pmid32494546	Treatment
58482	pmid32493828	Treatment
58483	pmid32493814	Treatment
58484	pmid32493812	Treatment
58485	pmid32493740	Treatment
58486	pmid32493739	Treatment
58487	pmid32493736	Treatment
58488	pmid32493734	Treatment
58489	pmid32493638	Treatment
58490	pmid32493627	Treatment
58491	pmid32493626	Treatment
58492	pmid32493609	Treatment
58493	pmid32493597	Treatment
58494	pmid32493574	Treatment
58495	pmid32493514	Treatment
58496	pmid32493510	Treatment
58497	pmid32493494	Treatment
58498	pmid32493478	Treatment
58499	pmid32493475	Treatment
58500	pmid32493473	Treatment
58501	pmid32493468	Treatment
58502	pmid32493459	Treatment
58503	pmid32493447	Treatment
58504	pmid32493441	Treatment
58505	pmid32493370	Treatment
58506	pmid32493331	Treatment
58507	pmid32493070	Treatment
58508	pmid32493028	Treatment
58509	pmid32492874	Treatment
58510	pmid32492743	Treatment
58511	pmid32492712	Treatment
58512	pmid32492695	Treatment
58513	pmid32492562	Treatment
58514	pmid32492560	Treatment
58515	pmid32492530	Treatment
58516	pmid32492478	Treatment
58517	pmid32492436	Treatment
58518	pmid32492407	Treatment
58519	pmid32492406	Treatment
58520	pmid32492354	Treatment
58521	pmid32492351	Treatment
58522	pmid32492326	Treatment
58523	pmid32492298	Treatment
58524	pmid32492293	Treatment
58525	pmid32492292	Treatment
58526	pmid32492211	Treatment
58527	pmid32492210	Treatment
58528	pmid32492205	Treatment
58529	pmid32492203	Treatment
58530	pmid32492200	Treatment
58531	pmid32492165	Treatment
58532	pmid32492123	Treatment
58533	pmid32492105	Treatment
58534	pmid32492092	Treatment
58535	pmid32492084	Treatment
58536	pmid32491949	Treatment
58537	pmid32491829	Treatment
58538	pmid32491116	Treatment
58539	pmid32491112	Treatment
58540	pmid32491075	Treatment
58541	pmid32491074	Treatment
58542	pmid32491073	Treatment
58543	pmid32490931	Treatment
58544	pmid32490889	Treatment
58545	pmid32490886	Treatment
58546	pmid32490853	Treatment
58547	pmid32490733	Treatment
58548	pmid32490731	Treatment
58549	pmid32490726	Treatment
58550	pmid32490715	Treatment
58551	pmid32490680	Treatment
58552	pmid32490532	Treatment
58553	pmid32489711	Treatment
58554	pmid32489708	Treatment
58555	pmid32489698	Treatment
58556	pmid32489696	Treatment
58557	pmid32489694	Treatment
58558	pmid32489692	Treatment
58559	pmid32489654	Treatment
58560	pmid32489653	Treatment
58561	pmid32489508	Treatment
58562	pmid32489501	Treatment
58563	pmid32489437	Treatment
58564	pmid32489343	Treatment
58565	pmid32489029	Treatment
58566	pmid32489028	Treatment
58567	pmid32489027	Treatment
58568	pmid32489026	Treatment
58569	pmid32489025	Treatment
58570	pmid32489024	Treatment
58571	pmid32489023	Treatment
58572	pmid32489022	Treatment
58573	pmid32488958	Treatment
58574	pmid32488956	Treatment
58575	pmid32488888	Treatment
58576	pmid32488861	Treatment
58577	pmid32488835	Treatment
58578	pmid32488724	Treatment
58579	pmid32488522	Treatment
58580	pmid32488505	Treatment
58581	pmid32488343	Treatment
58582	pmid32488341	Treatment
58583	pmid32488217	Treatment
58584	pmid32488173	Treatment
58585	pmid32487877	Treatment
58586	pmid32487876	Treatment
58587	pmid32487869	Treatment
58588	pmid32487513	Treatment
58589	pmid32487506	Treatment
58590	pmid32487460	Treatment
58591	pmid32487436	Treatment
58592	pmid32487260	Treatment
58593	pmid32487253	Treatment
58594	pmid32487231	Treatment
58595	pmid32487159	Treatment
58596	pmid32487139	Treatment
58597	pmid32487122	Treatment
58598	pmid32486609	Treatment
58599	pmid32486557	Treatment
58600	pmid32486556	Treatment
58601	pmid32486488	Treatment
58602	pmid32486469	Treatment
58603	pmid32486364	Treatment
58604	pmid32486283	Treatment
58605	pmid32486229	Treatment
58606	pmid32486188	Treatment
58607	pmid32485970	Treatment
58608	pmid32485894	Treatment
58609	pmid32485858	Treatment
58610	pmid32485652	Treatment
58611	pmid32485619	Treatment
58612	pmid32485483	Treatment
58613	pmid32485437	Treatment
58614	pmid32485418	Treatment
58615	pmid32485391	Treatment
58616	pmid32485316	Treatment
58617	pmid32485315	Treatment
58618	pmid32485314	Treatment
58619	pmid32485251	Treatment
58620	pmid32485211	Treatment
58621	pmid32485205	Treatment
58622	pmid32485164	Treatment
58623	pmid32485102	Treatment
58624	pmid32485101	Treatment
58625	pmid32485082	Treatment
58626	pmid32485061	Treatment
58627	pmid32484975	Treatment
58628	pmid32484966	Treatment
58629	pmid32484930	Treatment
58630	pmid32484915	Treatment
58631	pmid32484907	Treatment
58632	pmid32484893	Treatment
58633	pmid32484584	Treatment
58634	pmid32484298	Treatment
58635	pmid32483742	Treatment
58636	pmid32483554	Treatment
58637	pmid32483523	Treatment
58638	pmid32483488	Treatment
58639	pmid32483458	Treatment
58640	pmid32483442	Treatment
58641	pmid32483428	Treatment
58642	pmid32483409	Treatment
58643	pmid32483314	Treatment
58644	pmid32483311	Treatment
58645	pmid32483300	Treatment
58646	pmid32483236	Treatment
58647	pmid32483000	Treatment
58648	pmid32482977	Treatment
58649	pmid32482976	Treatment
58650	pmid32482926	Treatment
58651	pmid32482788	Treatment
58652	pmid32482654	Treatment
58653	pmid32482597	Treatment
58654	pmid32482538	Treatment
58655	pmid32482527	Treatment
58656	pmid32482373	Treatment
58657	pmid32482366	Treatment
58658	pmid32482249	Treatment
58659	pmid32482134	Treatment
58660	pmid32482077	Treatment
58661	pmid32481719	Treatment
58662	pmid32481690	Treatment
58663	pmid32481460	Treatment
58664	pmid32481433	Treatment
58665	pmid32481380	Treatment
58666	pmid32480418	Treatment
58667	pmid32480250	Treatment
58668	pmid32480248	Treatment
58669	pmid32480008	Treatment
58670	pmid32479986	Treatment
58671	pmid32479985	Treatment
58672	pmid32479920	Treatment
58673	pmid32479900	Treatment
58674	pmid32479893	Treatment
58675	pmid32479865	Treatment
58676	pmid32479856	Treatment
58677	pmid32479829	Treatment
58678	pmid32479824	Treatment
58679	pmid32479823	Treatment
58680	pmid32479816	Treatment
58681	pmid32479790	Treatment
58682	pmid32479787	Treatment
58683	pmid32479771	Treatment
58684	pmid32479759	Treatment
58685	pmid32479746	Treatment
58686	pmid32479682	Treatment
58687	pmid32479246	Treatment
58688	pmid32479162	Treatment
58689	pmid32479159	Treatment
58690	pmid32478971	Treatment
58691	pmid32478959	Treatment
58692	pmid32478897	Treatment
58693	pmid32478567	Treatment
58694	pmid32478523	Treatment
58695	pmid32477373	Treatment
58696	pmid32476793	Treatment
58697	pmid32476594	Treatment
58698	pmid32476576	Treatment
58699	pmid32476574	Treatment
58700	pmid32476537	Treatment
58701	pmid32476472	Treatment
58702	pmid32476380	Treatment
58703	pmid32476308	Treatment
58704	pmid32476261	Treatment
58705	pmid32476126	Treatment
58706	pmid32476080	Treatment
58707	pmid32475990	Treatment
58708	pmid32475880	Treatment
58709	pmid32475851	Treatment
58710	pmid32475835	Treatment
58711	pmid32475831	Treatment
58712	pmid32475830	Treatment
58713	pmid32475810	Treatment
58714	pmid32475764	Treatment
58715	pmid32475759	Treatment
58716	pmid32475597	Treatment
58717	pmid32475347	Treatment
58718	pmid32475230	Treatment
58719	pmid32475223	Treatment
58720	pmid32475183	Treatment
58721	pmid32475168	Treatment
58722	pmid32475144	Treatment
58723	pmid32475056	Treatment
58724	pmid32475041	Treatment
58725	pmid32475019	Treatment
58726	pmid32474918	Treatment
58727	pmid32474891	Treatment
58728	pmid32474885	Treatment
58729	pmid32474884	Treatment
58730	pmid32474851	Treatment
58731	pmid32474605	Treatment
58732	pmid32474598	Treatment
58733	pmid32474576	Treatment
58734	pmid32474476	Treatment
58735	pmid32474406	Treatment
58736	pmid32474397	Treatment
58737	pmid32474135	Treatment
58738	pmid32474087	Treatment
58739	pmid32474044	Treatment
58740	pmid32474043	Treatment
58741	pmid32474041	Treatment
58742	pmid32474039	Treatment
58743	pmid32474038	Treatment
58744	pmid32474033	Treatment
58745	pmid32474032	Treatment
58746	pmid32474031	Treatment
58747	pmid32474026	Treatment
58748	pmid32474009	Treatment
58749	pmid32473994	Treatment
58750	pmid32473971	Treatment
58751	pmid32473903	Treatment
58752	pmid32473812	Treatment
58753	pmid32473682	Treatment
58754	pmid32473681	Treatment
58755	pmid32473680	Treatment
58756	pmid32473658	Treatment
58757	pmid32473657	Treatment
58758	pmid32473642	Treatment
58759	pmid32473607	Treatment
58760	pmid32473600	Treatment
58761	pmid32473596	Treatment
58762	pmid32473509	Treatment
58763	pmid32473503	Treatment
58764	pmid32473495	Treatment
58765	pmid32473418	Treatment
58766	pmid32473354	Treatment
58767	pmid32473352	Treatment
58768	pmid32473311	Treatment
58769	pmid32473310	Treatment
58770	pmid32473231	Treatment
58771	pmid32473230	Treatment
58772	pmid32473194	Treatment
58773	pmid32473127	Treatment
58774	pmid32473125	Treatment
58775	pmid32473124	Treatment
58776	pmid32473113	Treatment
58777	pmid32473109	Treatment
58778	pmid32473097	Treatment
58779	pmid32473070	Treatment
58780	pmid32473020	Treatment
58781	pmid32473010	Treatment
58782	pmid32472991	Treatment
58783	pmid32472990	Treatment
58784	pmid32472989	Treatment
58785	pmid32472948	Treatment
58786	pmid32472763	Treatment
58787	pmid32472706	Treatment
58788	pmid32472703	Treatment
58789	pmid32472681	Treatment
58790	pmid32472676	Treatment
58791	pmid32472675	Treatment
58792	pmid32472662	Treatment
58793	pmid32472655	Treatment
58794	pmid32472653	Treatment
58795	pmid32472461	Treatment
58796	pmid32472459	Treatment
58797	pmid32472191	Treatment
58798	pmid32472138	Treatment
58799	pmid32471936	Treatment
58800	pmid32471929	Treatment
58801	pmid32471903	Treatment
58802	pmid32471884	Treatment
58803	pmid32471876	Treatment
58804	pmid32471829	Treatment
58805	pmid32471702	Treatment
58806	pmid32471659	Treatment
58807	pmid32471656	Treatment
58808	pmid32471650	Treatment
58809	pmid32471584	Treatment
58810	pmid32471449	Treatment
58811	pmid32471334	Treatment
58812	pmid32471278	Treatment
58813	pmid32471272	Treatment
58814	pmid32471205	Treatment
58815	pmid32471171	Treatment
58816	pmid32471115	Treatment
58817	pmid32471056	Treatment
58818	pmid32471001	Treatment
58819	pmid32470948	Treatment
58820	pmid32470851	Treatment
58821	pmid32470789	Treatment
58822	pmid32470627	Treatment
58823	pmid32470577	Treatment
58824	pmid32470568	Treatment
58825	pmid32470547	Treatment
58826	pmid32470515	Treatment
58827	pmid32470486	Treatment
58828	pmid32470485	Treatment
58829	pmid32470470	Treatment
58830	pmid32470428	Treatment
58831	pmid32470350	Treatment
58832	pmid32470338	Treatment
58833	pmid32470232	Treatment
58834	pmid32470213	Treatment
58835	pmid32470212	Treatment
58836	pmid32470210	Treatment
58837	pmid32470199	Treatment
58838	pmid32470198	Treatment
58839	pmid32470186	Treatment
58840	pmid32470153	Treatment
58841	pmid32470151	Treatment
58842	pmid32470148	Treatment
58843	pmid32470146	Treatment
58844	pmid32470046	Treatment
58845	pmid32469504	Treatment
58846	pmid32469464	Treatment
58847	pmid32469437	Treatment
58848	pmid32469436	Treatment
58849	pmid32469418	Treatment
58850	pmid32469410	Treatment
58851	pmid32469387	Treatment
58852	pmid32469301	Treatment
58853	pmid32469280	Treatment
58854	pmid32469279	Treatment
58855	pmid32469265	Treatment
58856	pmid32469255	Treatment
58857	pmid32469225	Treatment
58858	pmid32469114	Treatment
58859	pmid32469077	Treatment
58860	pmid32468942	Treatment
58861	pmid32468851	Treatment
58862	pmid32468635	Treatment
58863	pmid32468508	Treatment
58864	pmid32468505	Treatment
58865	pmid32468425	Treatment
58866	pmid32468413	Treatment
58867	pmid32468411	Treatment
58868	pmid32468196	Treatment
58869	pmid32468193	Treatment
58870	pmid32468166	Treatment
58871	pmid32468151	Treatment
58872	pmid32468014	Treatment
58873	pmid32467616	Treatment
58874	pmid32467561	Treatment
58875	pmid32467492	Treatment
58876	pmid32467466	Treatment
58877	pmid32467443	Treatment
58878	pmid32467423	Treatment
58879	pmid32467382	Treatment
58880	pmid32467379	Treatment
58881	pmid32467245	Treatment
58882	pmid32467113	Treatment
58883	pmid32467020	Treatment
58884	pmid32467007	Treatment
58885	pmid32466994	Treatment
58886	pmid32466862	Treatment
58887	pmid32466736	Treatment
58888	pmid32466735	Treatment
58889	pmid32466598	Treatment
58890	pmid32466289	Treatment
58891	pmid32464637	Treatment
58892	pmid32464624	Treatment
58893	pmid32464584	Treatment
58894	pmid32464496	Treatment
