	topicCategory	_id
119	Behavioral Research	pmid33005947
119	Behavioral Research	pmid32807031
119	Behavioral Research	pmid32807040
119	Behavioral Research	pmid32635827
119	Behavioral Research	pmid32501146
119	Behavioral Research	pmid33427584
119	Behavioral Research	pmid32781912
119	Behavioral Research	pmid33588691
119	Behavioral Research	pmid32458739
119	Behavioral Research	pmid33589847
119	Behavioral Research	pmid32500841
119	Behavioral Research	pmid32326853
119	Behavioral Research	pmid32744474
119	Behavioral Research	pmid33362429
119	Behavioral Research	pmid32216550
119	Behavioral Research	pmid32720520
119	Behavioral Research	pmid32558631
119	Behavioral Research	pmid32478612
119	Behavioral Research	pmid33755219
119	Behavioral Research	pmid32501143
119	Behavioral Research	pmid33956967
119	Behavioral Research	pmid32458755
119	Behavioral Research	pmid33882800
119	Behavioral Research	pmid34025015
119	Behavioral Research	pmid33775233
119	Behavioral Research	pmid32635823
119	Behavioral Research	pmid32744181
119	Behavioral Research	pmid34011241
119	Behavioral Research	pmid33576310
119	Behavioral Research	pmid33554768
119	Behavioral Research	pmid33369535
119	Behavioral Research	pmid33882782
119	Behavioral Research	pmid33576307
119	Behavioral Research	pmid32716271
119	Behavioral Research	pmid33040686
119	Behavioral Research	pmid32401181
119	Behavioral Research	pmid33738499
119	Behavioral Research	pmid32501150
119	Behavioral Research	pmid32484759
119	Behavioral Research	pmid33308045
119	Behavioral Research	pmid33752580
119	Behavioral Research	pmid32543355
119	Behavioral Research	pmid32390668
119	Behavioral Research	pmid32967988
119	Behavioral Research	pmid33779526
119	Behavioral Research	pmid32286936
119	Behavioral Research	pmid33843496
119	Behavioral Research	pmid32449640
119	Behavioral Research	pmid33576314
119	Behavioral Research	pmid33225046
119	Behavioral Research	pmid32970543
119	Behavioral Research	pmid32669066
119	Behavioral Research	pmid32484429
119	Behavioral Research	pmid33350900
119	Behavioral Research	pmid33967353
119	Behavioral Research	pmid33967354
119	Behavioral Research	pmid33371822
119	Behavioral Research	pmid33614903
119	Behavioral Research	pmid33955823
119	Behavioral Research	pmid32723220
119	Behavioral Research	pmid32642752
119	Behavioral Research	pmid32666899
119	Behavioral Research	pmid33271315
119	Behavioral Research	pmid32420819
119	Behavioral Research	pmid33250542
119	Behavioral Research	pmid33956572
119	Behavioral Research	pmid32712667
119	Behavioral Research	pmid32501142
119	Behavioral Research	pmid32970541
119	Behavioral Research	pmid32420821
119	Behavioral Research	pmid32730188
119	Behavioral Research	pmid33758779
119	Behavioral Research	pmid32970544
119	Behavioral Research	pmid32744477
119	Behavioral Research	pmid32970546
119	Behavioral Research	pmid32834372
119	Behavioral Research	pmid32635828
119	Behavioral Research	pmid32672141
119	Behavioral Research	pmid32501147
119	Behavioral Research	pmid32458770
119	Behavioral Research	pmid33843492
119	Behavioral Research	pmid34152941
119	Behavioral Research	pmid32672136
119	Behavioral Research	pmid32673101
119	Behavioral Research	pmid32501148
119	Behavioral Research	pmid33826466
119	Behavioral Research	pmid32449648
119	Behavioral Research	pmid32401179
119	Behavioral Research	pmid34056061
120	Behavioral Research	pmid33869520
120	Behavioral Research	pmid33996992
120	Behavioral Research	pmid33869557
120	Behavioral Research	pmid34026899
120	Behavioral Research	pmid33536070
120	Behavioral Research	pmid33156551
120	Behavioral Research	pmid32836754
120	Behavioral Research	pmid32292244
120	Behavioral Research	pmid32994669
120	Behavioral Research	pmid33869567
120	Behavioral Research	pmid33622145
120	Behavioral Research	pmid33869528
120	Behavioral Research	pmid33042543
120	Behavioral Research	pmid33969049
120	Behavioral Research	pmid33869530
120	Behavioral Research	pmid32840825
120	Behavioral Research	pmid34012988
120	Behavioral Research	pmid33151625
120	Behavioral Research	pmid33869529
120	Behavioral Research	pmid33869516
120	Behavioral Research	pmid33869579
120	Behavioral Research	pmid34145604
120	Behavioral Research	pmid33411648
120	Behavioral Research	pmid33869560
120	Behavioral Research	pmid32406081
120	Behavioral Research	pmid34055964
120	Behavioral Research	pmid32406073
120	Behavioral Research	pmid33411650
120	Behavioral Research	pmid33411654
120	Behavioral Research	pmid33969047
120	Behavioral Research	pmid33485393
120	Behavioral Research	pmid33996990
120	Behavioral Research	pmid34054208
120	Behavioral Research	pmid32929388
120	Behavioral Research	pmid34149124
120	Behavioral Research	pmid33136577
120	Behavioral Research	pmid33223609
120	Behavioral Research	pmid33942533
120	Behavioral Research	pmid33156516
120	Behavioral Research	pmid33869568
120	Behavioral Research	pmid33223610
120	Behavioral Research	pmid33014362
120	Behavioral Research	pmid33101675
120	Behavioral Research	pmid33869570
120	Behavioral Research	pmid32904977
120	Behavioral Research	pmid34150904
120	Behavioral Research	pmid33869577
120	Behavioral Research	pmid33869503
120	Behavioral Research	pmid33161433
120	Behavioral Research	pmid34082502
120	Behavioral Research	pmid33411647
120	Behavioral Research	pmid34117649
120	Behavioral Research	pmid33969048
120	Behavioral Research	pmid33042542
120	Behavioral Research	pmid33078075
120	Behavioral Research	pmid34086365
120	Behavioral Research	pmid32779307
120	Behavioral Research	pmid34041293
120	Behavioral Research	pmid33869527
120	Behavioral Research	pmid33052258
120	Behavioral Research	pmid33869518
120	Behavioral Research	pmid32662245
120	Behavioral Research	pmid33869508
120	Behavioral Research	pmid33869454
120	Behavioral Research	pmid33869572
120	Behavioral Research	pmid33362301
120	Behavioral Research	pmid32836556
120	Behavioral Research	pmid33869552
120	Behavioral Research	pmid33782963
120	Behavioral Research	pmid33869526
120	Behavioral Research	pmid33156541
120	Behavioral Research	pmid33869447
120	Behavioral Research	pmid32834142
120	Behavioral Research	pmid33869565
120	Behavioral Research	pmid33042541
120	Behavioral Research	pmid34080780
120	Behavioral Research	pmid34161186
120	Behavioral Research	pmid33869507
120	Behavioral Research	pmid33351697
120	Behavioral Research	pmid33786062
120	Behavioral Research	pmid32863521
120	Behavioral Research	pmid33869531
120	Behavioral Research	pmid33023703
120	Behavioral Research	pmid33364364
120	Behavioral Research	pmid33869498
120	Behavioral Research	pmid33411649
120	Behavioral Research	pmid33869564
120	Behavioral Research	pmid33869501
120	Behavioral Research	pmid33869571
120	Behavioral Research	pmid33869502
120	Behavioral Research	pmid33869576
120	Behavioral Research	pmid33869561
120	Behavioral Research	pmid33869559
120	Behavioral Research	pmid33869509
120	Behavioral Research	pmid33156530
120	Behavioral Research	pmid34037187
120	Behavioral Research	pmid34017873
120	Behavioral Research	pmid33898553
120	Behavioral Research	pmid33659632
120	Behavioral Research	pmid33411652
120	Behavioral Research	pmid33869554
120	Behavioral Research	pmid33869566
120	Behavioral Research	pmid32836877
120	Behavioral Research	pmid32401907
120	Behavioral Research	pmid33411651
120	Behavioral Research	pmid32983457
121	Behavioral Research	pmid32967549
121	Behavioral Research	pmid34142162
121	Behavioral Research	pmid33557587
121	Behavioral Research	pmid33669049
121	Behavioral Research	pmid32876663
121	Behavioral Research	pmid32424660
121	Behavioral Research	pmid33871782
121	Behavioral Research	pmid33044544
121	Behavioral Research	pmid33224059
121	Behavioral Research	pmid33256755
121	Behavioral Research	pmid33465823
121	Behavioral Research	pmid33471924
121	Behavioral Research	pmid33982095
121	Behavioral Research	pmid33044598
121	Behavioral Research	pmid32958381
121	Behavioral Research	pmid33235642
121	Behavioral Research	pmid32971184
121	Behavioral Research	pmid33693766
121	Behavioral Research	pmid34027158
121	Behavioral Research	pmid34137337
122	Behavioral Research	pmid32614778
122	Behavioral Research	pmid34044745
122	Behavioral Research	pmid32553017
122	Behavioral Research	pmid32777361
122	Behavioral Research	pmid32654930
122	Behavioral Research	pmid33971892
122	Behavioral Research	pmid33497404
122	Behavioral Research	pmid32633860
122	Behavioral Research	pmid33409231
122	Behavioral Research	pmid33427140
122	Behavioral Research	pmid33110564
122	Behavioral Research	pmid33446462
122	Behavioral Research	pmid32631833
122	Behavioral Research	pmid32522738
122	Behavioral Research	pmid33434404
122	Behavioral Research	pmid33653504
122	Behavioral Research	pmid33362246
122	Behavioral Research	pmid33234502
122	Behavioral Research	pmid32592670
122	Behavioral Research	pmid33940435
122	Behavioral Research	pmid33409169
122	Behavioral Research	pmid33982532
122	Behavioral Research	pmid33189565
122	Behavioral Research	pmid33228676
122	Behavioral Research	pmid33243679
122	Behavioral Research	pmid34046389
122	Behavioral Research	pmid33950793
122	Behavioral Research	pmid32845533
122	Behavioral Research	pmid33826385
122	Behavioral Research	pmid33905442
122	Behavioral Research	pmid32837971
122	Behavioral Research	pmid32326943
122	Behavioral Research	pmid32266502
122	Behavioral Research	pmid32962864
122	Behavioral Research	pmid34049234
122	Behavioral Research	pmid33213180
122	Behavioral Research	pmid33414254
122	Behavioral Research	pmid32343669
122	Behavioral Research	pmid32724239
122	Behavioral Research	pmid34027367
122	Behavioral Research	pmid33456104
122	Behavioral Research	pmid32324954
122	Behavioral Research	pmid33323874
122	Behavioral Research	pmid32673650
122	Behavioral Research	pmid33119183
122	Behavioral Research	pmid33680620
122	Behavioral Research	pmid34157046
122	Behavioral Research	pmid33088087
122	Behavioral Research	pmid33100598
122	Behavioral Research	pmid32365283
122	Behavioral Research	pmid33731226
122	Behavioral Research	pmid34041177
122	Behavioral Research	pmid33639005
122	Behavioral Research	pmid34140051
122	Behavioral Research	pmid33539330
122	Behavioral Research	pmid32610878
122	Behavioral Research	pmid34030160
122	Behavioral Research	pmid33804530
122	Behavioral Research	pmid34025532
122	Behavioral Research	pmid32540839
122	Behavioral Research	pmid32361801
122	Behavioral Research	pmid33781902
122	Behavioral Research	pmid33071485
122	Behavioral Research	pmid32643082
122	Behavioral Research	pmid34069754
122	Behavioral Research	pmid32836554
122	Behavioral Research	pmid32375887
122	Behavioral Research	pmid34106901
122	Behavioral Research	pmid32531533
122	Behavioral Research	pmid33506642
122	Behavioral Research	pmid33411996
122	Behavioral Research	pmid32582943
122	Behavioral Research	pmid32936923
122	Behavioral Research	pmid33640961
122	Behavioral Research	pmid33954889
122	Behavioral Research	pmid33734846
122	Behavioral Research	pmid32731007
122	Behavioral Research	pmid33571138
122	Behavioral Research	pmid33961489
122	Behavioral Research	pmid34076291
122	Behavioral Research	pmid32265571
122	Behavioral Research	pmid32835054
122	Behavioral Research	pmid34097515
122	Behavioral Research	pmid33617770
122	Behavioral Research	pmid33243823
122	Behavioral Research	pmid33552377
122	Behavioral Research	pmid32834376
122	Behavioral Research	pmid33775510
122	Behavioral Research	pmid32825854
122	Behavioral Research	pmid32836834
122	Behavioral Research	pmid33235559
122	Behavioral Research	pmid32565498
122	Behavioral Research	pmid33585379
122	Behavioral Research	pmid32942933
122	Behavioral Research	pmid33950725
122	Behavioral Research	pmid32586628
122	Behavioral Research	pmid33330788
122	Behavioral Research	pmid33869243
122	Behavioral Research	pmid33997120
122	Behavioral Research	pmid32943507
122	Behavioral Research	pmid33091347
122	Behavioral Research	pmid33892438
122	Behavioral Research	pmid32323978
122	Behavioral Research	pmid33762053
122	Behavioral Research	pmid33610936
122	Behavioral Research	pmid33933421
122	Behavioral Research	pmid32988664
122	Behavioral Research	pmid32467051
122	Behavioral Research	pmid33342437
122	Behavioral Research	pmid33108306
122	Behavioral Research	pmid32414379
122	Behavioral Research	pmid33667311
122	Behavioral Research	pmid32912808
122	Behavioral Research	pmid33583808
122	Behavioral Research	pmid32834640
122	Behavioral Research	pmid33435337
122	Behavioral Research	pmid33627115
122	Behavioral Research	pmid32940202
122	Behavioral Research	pmid33878012
122	Behavioral Research	pmid32277731
122	Behavioral Research	pmid32978340
122	Behavioral Research	pmid33338064
122	Behavioral Research	pmid34044646
122	Behavioral Research	pmid33162694
124	Behavioral Research	pmid33115606
124	Behavioral Research	pmid33999742
124	Behavioral Research	pmid33071441
124	Behavioral Research	pmid33878016
124	Behavioral Research	pmid33938427
124	Behavioral Research	pmid33780464
124	Behavioral Research	pmid33584752
124	Behavioral Research	pmid32858726
124	Behavioral Research	pmid32892742
124	Behavioral Research	pmid33738101
124	Behavioral Research	pmid33770849
124	Behavioral Research	pmid33865119
124	Behavioral Research	pmid33150284
124	Behavioral Research	pmid33728660
124	Behavioral Research	pmid33619750
124	Behavioral Research	pmid33253395
124	Behavioral Research	pmid33063769
124	Behavioral Research	pmid32738546
124	Behavioral Research	pmid33912607
124	Behavioral Research	pmid32986799
124	Behavioral Research	pmid34009438
124	Behavioral Research	pmid33866067
124	Behavioral Research	pmid33213942
124	Behavioral Research	pmid33915556
124	Behavioral Research	pmid33271029
124	Behavioral Research	pmid34087086
124	Behavioral Research	pmid33888748
124	Behavioral Research	pmid32700055
124	Behavioral Research	pmid33043319
124	Behavioral Research	pmid32803621
124	Behavioral Research	pmid33870320
124	Behavioral Research	pmid32880908
124	Behavioral Research	pmid33233940
124	Behavioral Research	pmid32910007
124	Behavioral Research	pmid32837646
124	Behavioral Research	pmid33932869
124	Behavioral Research	pmid33417964
124	Behavioral Research	pmid34155611
124	Behavioral Research	pmid32696034
124	Behavioral Research	pmid33185616
124	Behavioral Research	pmid34014707
124	Behavioral Research	pmid33791462
124	Behavioral Research	pmid34138589
124	Behavioral Research	pmid33418325
124	Behavioral Research	pmid32470688
124	Behavioral Research	pmid34048746
124	Behavioral Research	pmid32838031
124	Behavioral Research	pmid33223326
124	Behavioral Research	pmid33797552
124	Behavioral Research	pmid32471004
124	Behavioral Research	pmid33744775
124	Behavioral Research	pmid32505910
124	Behavioral Research	pmid32980768
124	Behavioral Research	pmid33446109
124	Behavioral Research	pmid33351461
124	Behavioral Research	pmid34106569
