	_id	topicCategory
12225	pmid33678080	Behavioral Research
12226	pmid33585387	Behavioral Research
12227	pmid32967786	Behavioral Research
12228	pmid33302251	Behavioral Research
12229	pmid33200946	Behavioral Research
12230	pmid32948322	Behavioral Research
12231	pmid32576327	Behavioral Research
12232	pmid32733839	Behavioral Research
12233	pmid32806775	Behavioral Research
12234	pmid32468998	Behavioral Research
12235	pmid32639089	Behavioral Research
12236	pmid32958381	Behavioral Research
12237	pmid33196279	Behavioral Research
12238	pmid32424660	Behavioral Research
12239	pmid32412915	Behavioral Research
12240	pmid33714360	Behavioral Research
12241	pmid32955475	Behavioral Research
12242	pmid33223542	Behavioral Research
12243	pmid33518880	Behavioral Research
12244	pmid33039612	Behavioral Research
12245	pmid33299779	Behavioral Research
12246	pmid33241255	Behavioral Research
12247	pmid32466581	Behavioral Research
12248	pmid32769777	Behavioral Research
12249	pmid32427138	Behavioral Research
12250	pmid33458449	Behavioral Research
12251	pmid33551236	Behavioral Research
12252	pmid33803166	Behavioral Research
12253	pmid32958291	Behavioral Research
12254	pmid32960282	Behavioral Research
12255	pmid33722089	Behavioral Research
12256	pmid33786001	Behavioral Research
12257	pmid32415510	Behavioral Research
12258	pmid33741375	Behavioral Research
12259	pmid32794458	Behavioral Research
12260	pmid32674837	Behavioral Research
12261	pmid32609144	Behavioral Research
12262	pmid33592888	Behavioral Research
12263	pmid33252294	Behavioral Research
12264	pmid32496107	Behavioral Research
12265	pmid32996853	Behavioral Research
12266	pmid32849083	Behavioral Research
12267	pmid33560698	Behavioral Research
12268	pmid32372828	Behavioral Research
12269	pmid33056951	Behavioral Research
12270	pmid32894286	Behavioral Research
12271	pmid32837169	Behavioral Research
12272	pmid33671363	Behavioral Research
12273	pmid33336778	Behavioral Research
12274	pmid33169248	Behavioral Research
12275	pmid32770975	Behavioral Research
12276	pmid32374797	Behavioral Research
12277	pmid33166665	Behavioral Research
12278	pmid32415426	Behavioral Research
12279	pmid32905181	Behavioral Research
12280	pmid33801074	Behavioral Research
12281	pmid32416532	Behavioral Research
12282	pmid32800347	Behavioral Research
12283	pmid33403055	Behavioral Research
12284	pmid33587290	Behavioral Research
12285	pmid33769511	Behavioral Research
12286	pmid33046957	Behavioral Research
12287	pmid33402091	Behavioral Research
12288	pmid32657810	Behavioral Research
12289	pmid32900413	Behavioral Research
12290	pmid32662415	Behavioral Research
12291	pmid33623579	Behavioral Research
12292	pmid33013603	Behavioral Research
12293	pmid32409249	Behavioral Research
12294	pmid33608956	Behavioral Research
12295	pmid33601993	Behavioral Research
12296	pmid33101676	Behavioral Research
12297	pmid32711503	Behavioral Research
12298	pmid32544103	Behavioral Research
12299	pmid32460364	Behavioral Research
12300	pmid33788809	Behavioral Research
12301	pmid33494314	Behavioral Research
12302	pmid33425659	Behavioral Research
12303	pmid33669661	Behavioral Research
12304	pmid33481752	Behavioral Research
12305	pmid32804354	Behavioral Research
12306	pmid33175702	Behavioral Research
12307	pmid33400556	Behavioral Research
12308	pmid33663623	Behavioral Research
12309	pmid32650354	Behavioral Research
12310	pmid33682804	Behavioral Research
12311	pmid33391053	Behavioral Research
12312	pmid32792053	Behavioral Research
12313	pmid32753338	Behavioral Research
12314	pmid33658283	Behavioral Research
12315	pmid33769657	Behavioral Research
12316	pmid33162362	Behavioral Research
12317	pmid33198047	Behavioral Research
12318	pmid33588225	Behavioral Research
12319	pmid33229183	Behavioral Research
12320	pmid32960247	Behavioral Research
12321	pmid33651371	Behavioral Research
12322	pmid33571141	Behavioral Research
12323	pmid32877349	Behavioral Research
12324	pmid33158180	Behavioral Research
12325	pmid32715327	Behavioral Research
12326	pmid33214193	Behavioral Research
12327	pmid33193962	Behavioral Research
12328	pmid32100979	Behavioral Research
12329	pmid32491091	Behavioral Research
12330	pmid32657449	Behavioral Research
12331	pmid33120648	Behavioral Research
12332	pmid33239563	Behavioral Research
12333	pmid32823540	Behavioral Research
12334	pmid33315580	Behavioral Research
12335	pmid33125543	Behavioral Research
12336	pmid33716888	Behavioral Research
12337	pmid32765133	Behavioral Research
12338	pmid33800764	Behavioral Research
12339	pmid32843823	Behavioral Research
12340	pmid33756459	Behavioral Research
12341	pmid33303405	Behavioral Research
12342	pmid33605110	Behavioral Research
12343	pmid32841081	Behavioral Research
12344	pmid32919762	Behavioral Research
12345	pmid33765354	Behavioral Research
12346	pmid32631914	Behavioral Research
12347	pmid33081702	Behavioral Research
12348	pmid33077342	Behavioral Research
12349	pmid33325406	Behavioral Research
12350	pmid33402145	Behavioral Research
12351	pmid33612842	Behavioral Research
12352	pmid32384598	Behavioral Research
12353	pmid33568598	Behavioral Research
12354	pmid33099413	Behavioral Research
12355	pmid33285638	Behavioral Research
12356	pmid33192730	Behavioral Research
12357	pmid32310677	Behavioral Research
12358	pmid33522626	Behavioral Research
12359	pmid33163705	Behavioral Research
12360	pmid32989370	Behavioral Research
12361	pmid33478445	Behavioral Research
12362	pmid32606049	Behavioral Research
12363	pmid32751624	Behavioral Research
12364	pmid32237300	Behavioral Research
12365	pmid33094256	Behavioral Research
12366	pmid33213570	Behavioral Research
12367	pmid33723534	Behavioral Research
12368	pmid33292383	Behavioral Research
12369	pmid32984238	Behavioral Research
12370	pmid32563311	Behavioral Research
12371	pmid32458289	Behavioral Research
12372	pmid32862236	Behavioral Research
12373	pmid32805629	Behavioral Research
12374	pmid33024355	Behavioral Research
12375	pmid33424061	Behavioral Research
12376	pmid33662532	Behavioral Research
12377	pmid33530570	Behavioral Research
12378	pmid32512054	Behavioral Research
12379	pmid32485289	Behavioral Research
12380	pmid32692890	Behavioral Research
12381	pmid32432219	Behavioral Research
12382	pmid32573074	Behavioral Research
12383	pmid33688635	Behavioral Research
12384	pmid33110526	Behavioral Research
12385	pmid33606830	Behavioral Research
12386	pmid32834711	Behavioral Research
12387	pmid33341014	Behavioral Research
12388	pmid33015547	Behavioral Research
12389	pmid33622958	Behavioral Research
12390	pmid32404210	Behavioral Research
12391	pmid33424709	Behavioral Research
12392	pmid33685538	Behavioral Research
12393	pmid32874039	Behavioral Research
12394	pmid33823626	Behavioral Research
12395	pmid33546716	Behavioral Research
12396	pmid33532065	Behavioral Research
12397	pmid32538820	Behavioral Research
12398	pmid33426630	Behavioral Research
12399	pmid32379882	Behavioral Research
12400	pmid32580799	Behavioral Research
12401	pmid33264098	Behavioral Research
12402	pmid32450877	Behavioral Research
12403	pmid33821140	Behavioral Research
12404	pmid33432293	Behavioral Research
12405	pmid33658159	Behavioral Research
12406	pmid32837435	Behavioral Research
12407	pmid33784218	Behavioral Research
12408	pmid33737867	Behavioral Research
12409	pmid33683779	Behavioral Research
12410	pmid33542695	Behavioral Research
12411	pmid33776851	Behavioral Research
12412	pmid32511171	Behavioral Research
12413	pmid33250066	Behavioral Research
12414	pmid33681862	Behavioral Research
12415	pmid33810155	Behavioral Research
12416	pmid32894387	Behavioral Research
12417	pmid33150930	Behavioral Research
12418	pmid33434959	Behavioral Research
12419	pmid32446195	Behavioral Research
12420	pmid33158795	Behavioral Research
12421	pmid32924947	Behavioral Research
12422	pmid32693860	Behavioral Research
12423	pmid33193009	Behavioral Research
12424	pmid32569360	Behavioral Research
12425	pmid32905033	Behavioral Research
12426	pmid33047037	Behavioral Research
12427	pmid33671321	Behavioral Research
12428	pmid33177148	Behavioral Research
12429	pmid33720460	Behavioral Research
12430	pmid33017179	Behavioral Research
12431	pmid32590751	Behavioral Research
12432	pmid32957585	Behavioral Research
12433	pmid33600613	Behavioral Research
12434	pmid32700398	Behavioral Research
12435	pmid32307762	Behavioral Research
12436	pmid32462841	Behavioral Research
12437	pmid33242269	Behavioral Research
12438	pmid33443494	Behavioral Research
12439	pmid32855053	Behavioral Research
12440	pmid33261045	Behavioral Research
12441	pmid32404225	Behavioral Research
12442	pmid33622081	Behavioral Research
12443	pmid32405115	Behavioral Research
12444	pmid33466948	Behavioral Research
12445	pmid33306237	Behavioral Research
12446	pmid33139827	Behavioral Research
12447	pmid33442729	Behavioral Research
12448	pmid33516544	Behavioral Research
12449	pmid32876243	Behavioral Research
12450	pmid33007942	Behavioral Research
12451	pmid33622828	Behavioral Research
12452	pmid33821063	Behavioral Research
12453	pmid33053040	Behavioral Research
12454	pmid33392134	Behavioral Research
12455	pmid33821032	Behavioral Research
12456	pmid33132677	Behavioral Research
12457	pmid33407347	Behavioral Research
12458	pmid33764267	Behavioral Research
12459	pmid32835427	Behavioral Research
12460	pmid33494933	Behavioral Research
12461	pmid32690337	Behavioral Research
12462	pmid33587678	Behavioral Research
12463	pmid33617747	Behavioral Research
12464	pmid33234835	Behavioral Research
12465	pmid32595541	Behavioral Research
12466	pmid33720028	Behavioral Research
12467	pmid33495969	Behavioral Research
12468	pmid32462375	Behavioral Research
12469	pmid32427217	Behavioral Research
12470	pmid33331235	Behavioral Research
12471	pmid33200477	Behavioral Research
12472	pmid32982865	Behavioral Research
12473	pmid32985113	Behavioral Research
12474	pmid32589735	Behavioral Research
12475	pmid32837516	Behavioral Research
12476	pmid33675620	Behavioral Research
12477	pmid33439544	Behavioral Research
12478	pmid32923550	Behavioral Research
12479	pmid32768380	Behavioral Research
12480	pmid33456681	Behavioral Research
12481	pmid33091066	Behavioral Research
12482	pmid32972778	Behavioral Research
12483	pmid33393998	Behavioral Research
12484	pmid33146039	Behavioral Research
12485	pmid33580192	Behavioral Research
12486	pmid33793579	Behavioral Research
12487	pmid33779529	Behavioral Research
12488	pmid33166438	Behavioral Research
12489	pmid32584527	Behavioral Research
12490	pmid33781174	Behavioral Research
12491	pmid32315968	Behavioral Research
12492	pmid33602188	Behavioral Research
12493	pmid33670436	Behavioral Research
12494	pmid32377571	Behavioral Research
12495	pmid32551770	Behavioral Research
12496	pmid33541714	Behavioral Research
12497	pmid33528502	Behavioral Research
12498	pmid33570266	Behavioral Research
12499	pmid32604133	Behavioral Research
12500	pmid32600966	Behavioral Research
12501	pmid32996705	Behavioral Research
12502	pmid33823875	Behavioral Research
12503	pmid33241581	Behavioral Research
12504	pmid33276903	Behavioral Research
12505	pmid33144071	Behavioral Research
12506	pmid32463467	Behavioral Research
12507	pmid32835262	Behavioral Research
12508	pmid33178664	Behavioral Research
12509	pmid33164642	Behavioral Research
12510	pmid32868260	Behavioral Research
12511	pmid33467693	Behavioral Research
12512	pmid33078024	Behavioral Research
12513	pmid33802743	Behavioral Research
12514	pmid32952305	Behavioral Research
12515	pmid33720669	Behavioral Research
12516	pmid33566791	Behavioral Research
12517	pmid32807622	Behavioral Research
12518	pmid32342265	Behavioral Research
12519	pmid32723528	Behavioral Research
12520	pmid33831971	Behavioral Research
12521	pmid32965353	Behavioral Research
12522	pmid32970973	Behavioral Research
12523	pmid33670697	Behavioral Research
12524	pmid33329275	Behavioral Research
12525	pmid33549464	Behavioral Research
12526	pmid33643446	Behavioral Research
12527	pmid33623448	Behavioral Research
12528	pmid33392865	Behavioral Research
12529	pmid33684329	Behavioral Research
12530	pmid33408384	Behavioral Research
12531	pmid32993455	Behavioral Research
12532	pmid33020567	Behavioral Research
12533	pmid32569450	Behavioral Research
12534	pmid33292358	Behavioral Research
12535	pmid33277588	Behavioral Research
12536	pmid32894624	Behavioral Research
12537	pmid32530911	Behavioral Research
12538	pmid33622007	Behavioral Research
12539	pmid32837518	Behavioral Research
12540	pmid33259883	Behavioral Research
12541	pmid32653618	Behavioral Research
12542	pmid33792253	Behavioral Research
12543	pmid33101147	Behavioral Research
12544	pmid33724361	Behavioral Research
12545	pmid33312763	Behavioral Research
12546	pmid33531051	Behavioral Research
12547	pmid33758758	Behavioral Research
12548	pmid32849079	Behavioral Research
12549	pmid33252083	Behavioral Research
12550	pmid32380858	Behavioral Research
12551	pmid33485393	Behavioral Research
12552	pmid33334392	Behavioral Research
12553	pmid33001835	Behavioral Research
12554	pmid33143870	Behavioral Research
12555	pmid33833698	Behavioral Research
12556	pmid33041929	Behavioral Research
12557	pmid32895595	Behavioral Research
12558	pmid33111594	Behavioral Research
12559	pmid33604025	Behavioral Research
12560	pmid33354997	Behavioral Research
12561	pmid33036878	Behavioral Research
12562	pmid33732173	Behavioral Research
12563	pmid32628368	Behavioral Research
12564	pmid33354251	Behavioral Research
12565	pmid32854104	Behavioral Research
12566	pmid32784888	Behavioral Research
12567	pmid33431818	Behavioral Research
12568	pmid33245702	Behavioral Research
12569	pmid33669453	Behavioral Research
12570	pmid33567889	Behavioral Research
12571	pmid32765776	Behavioral Research
12572	pmid33532968	Behavioral Research
12573	pmid33100675	Behavioral Research
12574	pmid32399903	Behavioral Research
12575	pmid33556792	Behavioral Research
12576	pmid32739626	Behavioral Research
12577	pmid33317547	Behavioral Research
12578	pmid33345171	Behavioral Research
12579	pmid33068668	Behavioral Research
12580	pmid33683789	Behavioral Research
12581	pmid32836829	Behavioral Research
12582	pmid33613012	Behavioral Research
12583	pmid33416012	Behavioral Research
12584	pmid32859744	Behavioral Research
12585	pmid32617983	Behavioral Research
12586	pmid32536015	Behavioral Research
12587	pmid33110276	Behavioral Research
12588	pmid32985312	Behavioral Research
12589	pmid32375459	Behavioral Research
12590	pmid33740639	Behavioral Research
12591	pmid32498267	Behavioral Research
12592	pmid33296977	Behavioral Research
12593	pmid33327827	Behavioral Research
12594	pmid33460390	Behavioral Research
12595	pmid33034888	Behavioral Research
12596	pmid32294297	Behavioral Research
12597	pmid33309154	Behavioral Research
12598	pmid32361801	Behavioral Research
12599	pmid33823855	Behavioral Research
12600	pmid33551668	Behavioral Research
12601	pmid32988321	Behavioral Research
